ordine;item_padre;descrizione_padre;item_figlio;descrizione_figlio;qta_richiesta_pezzo;unita_misura;scrap_factor;qta_completata;qta_prelevata;quantita_richiesta
473105;4552;ANELLO PORTA ELASTICO MASCH. 4;10086274;ERACLENE MP90U;0,002133;KG;1,08950;45545,00000;106,80233;105,84218
473106;PT00071261;FONDO FILTRO STERIVENT CLEAR 22M;1210;STYROLUX 656C CRISTALLO;0,018522;KG;1,07000;26804,00000;507,54792;531,21615
473106;PT00071261;FONDO FILTRO STERIVENT CLEAR 22M;1438;STYROLUX BATCH EF;0,000378;KG;1,07000;26804,00000;10,87391;10,84115
473107;PT00071262;COPERCHIO FILTRO STERIVENT CLEAR 22F;1210;STYROLUX 656C CRISTALLO;0,011124;KG;1,07000;19151,00000;256,63704;227,94822
473107;PT00071262;COPERCHIO FILTRO STERIVENT CLEAR 22F;1438;STYROLUX BATCH EF;0,000233;KG;1,07000;19151,00000;4,82069;4,77454
473108;3360;FONDO FILTRO BARRIERBAC 22F;1421;RIFRASTIR PS VERDE FUME' KE;0,000453;KG;1,16300;25762,00000;10,87379;13,57243
473108;3360;FONDO FILTRO BARRIERBAC 22F;1210;STYROLUX 656C CRISTALLO;0,014644;KG;1,01920;25762,00000;387,85521;384,50210
473109;10139857;COPERCHIO BBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,012603;KG;1,07000;49290,00000;677,05535;664,68600
473109;10139857;COPERCHIO BBAC PP 22M/15F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000257;KG;1,07000;49290,00000;13,80767;13,55426
473110;3366;COPERCHIO  BARRIERBAC 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000438;KG;1,15560;24946,00000;10,54632;12,62649
473110;3366;COPERCHIO  BARRIERBAC 22M/15F;1210;STYROLUX 656C CRISTALLO;0,014171;KG;1,02120;24946,00000;378,21056;361,00417
473111;10139858;FONDO BBAC PP 22F;10066414;PP RF365MO BOREALIS;0,012119;KG;1,04000;28819,00000;354,42538;363,22776
473111;10139858;FONDO BBAC PP 22F;10066414;PP RF365MO BOREALIS;0,012119;KG;1,04000;28819,00000;263,54305;363,22776
473111;10139858;FONDO BBAC PP 22F;10066414;PP RF365MO BOREALIS;0,012119;KG;1,04000;28819,00000;90,88233;363,22776
473111;10139858;FONDO BBAC PP 22F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000247;KG;1,07000;28819,00000;8,34292;7,61657
473112;3349;COPERCHIO RACC.COND. TUBO 'P';1213;TERLUX 2812 TR (ABS);0,010392;KG;1,06500;16780,00000;180,75510;185,71231
473112;3349;COPERCHIO RACC.COND. TUBO 'P';1430;COLORANTE VERDE;0,000321;KG;1,18000;16780,00000;6,40245;6,35593
473113;3353;COPERCHIO RACCOGLICOND.TUBO A;1430;COLORANTE VERDE;0,000337;KG;1,18000;31944,00000;12,72885;12,70285
473113;3353;COPERCHIO RACCOGLICOND.TUBO A;1430;COLORANTE VERDE;0,000337;KG;1,18000;31944,00000;5,68543;12,70285
473113;3353;COPERCHIO RACCOGLICOND.TUBO A;1430;COLORANTE VERDE;0,000337;KG;1,18000;31944,00000;7,04342;12,70285
473113;3353;COPERCHIO RACCOGLICOND.TUBO A;1213;TERLUX 2812 TR (ABS);0,016503;KG;1,03410;31944,00000;527,70300;545,14839
473114;3380;COP.HYGROBAC/BARRIERBAC'S' 22F;1210;STYROLUX 656C CRISTALLO;0,007384;KG;1,03430;46501,00000;362,39142;355,14075
473114;3380;COP.HYGROBAC/BARRIERBAC'S' 22F;1421;RIFRASTIR PS VERDE FUME' KE;0,000182;KG;1,08000;46501,00000;9,96492;9,14024
473115;10141356;RACCORDO 22FLEX TUBO ADT;10004900;FMA 698 N V055 VA;0,01636;KG;1,02720;198021,00000;1269,21484;3327,74132
473115;10141356;RACCORDO 22FLEX TUBO ADT;10004900;FMA 698 N V055 VA;0,01636;KG;1,02720;198021,00000;726,24513;3327,74132
473115;10141356;RACCORDO 22FLEX TUBO ADT;10004900;FMA 698 N V055 VA;0,01636;KG;1,02720;198021,00000;3384,83350;3327,74132
473115;10141356;RACCORDO 22FLEX TUBO ADT;10004900;FMA 698 N V055 VA;0,01636;KG;1,02720;198021,00000;1389,37353;3327,74132
473116;10141371;RACC 90 FLEX 22F-22F BENNET;10004900;FMA 698 N V055 VA;0,01936;KG;1,05860;4886,00000;95,80925;100,13611
473116;10141371;RACC 90 FLEX 22F-22F BENNET;10004900;FMA 698 N V055 VA;0,01936;KG;1,05860;4886,00000;4,96302;100,13611
473116;10141371;RACC 90 FLEX 22F-22F BENNET;10004900;FMA 698 N V055 VA;0,01936;KG;1,05860;4886,00000;100,77227;100,13611
473117;3017;RACC.MASCH.CON PREL. D.E.5,50;1055;AM 90 A W 106;0,0045;KG;1,04590;27810,00000;131,47592;130,88916
473118;3053;CANNULA NAS.CON SEDE TUBO 4.2;1001;AM 61 W 113;0,00297;KG;1,03210;56735,00000;174,76641;173,91189
473119;3062;DOPPIO TAPPO PER COBB GIREVOLE;10130212;MDP 2894/60FC;0,00156;KG;1,29000;206359,00000;305,28679;415,27685
473119;3062;DOPPIO TAPPO PER COBB GIREVOLE;10130212;MDP 2894/60FC;0,00156;KG;1,29000;206359,00000;415,19386;415,27685
473119;3062;DOPPIO TAPPO PER COBB GIREVOLE;10130212;MDP 2894/60FC;0,00156;KG;1,29000;206359,00000;109,90707;415,27685
473120;PT00015828;TAPPO INFERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000025;KG;1,06000;34700,00000;0,93960;0,91955
473121;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000046;KG;1,06000;29720,00000;1,71372;1,44915
473124;4462;COPERCHIO VALVOLA PER TY-CARE;1317;GRANULO PC LEXAN 124R - 111;0,002636;KG;1,06000;85490,00000;186,10007;238,87274
473127;3397;ANELLO RACCOGLITUBI PEDIATRICO;10086274;ERACLENE MP90U;0,004567;KG;1,09590;48700,00000;48,04800;243,74230
473127;3397;ANELLO RACCOGLITUBI PEDIATRICO;10086274;ERACLENE MP90U;0,004567;KG;1,09590;48700,00000;156,15550;243,74230
473127;3397;ANELLO RACCOGLITUBI PEDIATRICO;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000093;KG;1,09590;48700,00000;4,96718;4,96344
473127;3397;ANELLO RACCOGLITUBI PEDIATRICO;10086274;ERACLENE MP90U;0,004567;KG;1,09590;48700,00000;204,20350;243,74230
473127;3397;ANELLO RACCOGLITUBI PEDIATRICO;1430;COLORANTE VERDE;0,000084;KG;1,18000;48700,00000;4,82070;4,82714
473130;3216;RACCORDO L 22M 22F;1063;PVC AM 113 W 106;0,01595;KG;1,04970;16481,00000;276,54436;275,93669
473131;3210;CONN TIPO T 22M/15F 22F 22M;1063;PVC AM 113 W 106;0,01932;KG;1,05120;6304,00000;128,82027;128,02910
473162;4438;TAPPO PER CORPO DIGITVENT;PT00053274;RIBLENE FL23I;0,00113;KG;1,06000;106420,00000;127,87572;127,46988
473167;4352;RACC.A REBBI PARALLELI 22M,22M;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000489;KG;1,03500;14160,00000;7,24444;7,16659
473167;4352;RACC.A REBBI PARALLELI 22M,22M;1213;TERLUX 2812 TR (ABS);0,015822;KG;1,07060;14160,00000;233,22907;239,85671
473168;3395;COPERCHIO FILTRO STERIVENT,;1210;STYROLUX 656C CRISTALLO;0,010736;KG;1,01500;63179,00000;686,61963;688,46409
473168;3395;COPERCHIO FILTRO STERIVENT,;1421;RIFRASTIR PS VERDE FUME' KE;0,000264;KG;1,08000;63179,00000;1,76434;18,01360
473168;3395;COPERCHIO FILTRO STERIVENT,;1421;RIFRASTIR PS VERDE FUME' KE;0,000264;KG;1,08000;63179,00000;17,81918;18,01360
473168;3395;COPERCHIO FILTRO STERIVENT,;1421;RIFRASTIR PS VERDE FUME' KE;0,000264;KG;1,08000;63179,00000;19,58352;18,01360
473179;4859;RACC.COBB NEONAT.X TY-CARE PED;1213;TERLUX 2812 TR (ABS);0,00535;KG;1,06500;4942,00000;19,77788;28,15828
473181;3057;PORTA VALVOLA PER RACC MASCH.;10086274;ERACLENE MP90U;0,003205;KG;1,04810;8946,00000;31,33275;30,05105
473181;3057;PORTA VALVOLA PER RACC MASCH.;1430;COLORANTE VERDE;0,000062;KG;1,18000;8946,00000;0,68095;0,65449
473181;3057;PORTA VALVOLA PER RACC MASCH.;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000065;KG;1,04810;8946,00000;0,63431;0,60946
473182;3326;TAPPO 22 M/19F;1213;TERLUX 2812 TR (ABS);0,005187;KG;1,06500;49239,00000;212,45608;272,00387
473182;3326;TAPPO 22 M/19F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,00016;KG;1,06000;49239,00000;7,71562;8,35093
473183;3374;COPERCHIO HYGROBOY 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000276;KG;1,08000;36090,00000;9,23908;10,75771
473183;3374;COPERCHIO HYGROBOY 22F/15M;1210;STYROLUX 656C CRISTALLO;0,00894;KG;1,01680;36090,00000;330,07918;328,06503
473209;3335;RACCORDO DIRITTO 22F/ TUBO P;1213;TERLUX 2812 TR (ABS);0,00501;KG;1,02350;344652,00000;1740,77471;1767,28412
473237;3204;CONN TIPO T 22M 22F 22M/15F;1063;PVC AM 113 W 106;0,01955;KG;1,06730;4082,00000;86,67737;85,17385
473238;3184;RACCORDO DIRITTO 22M 22M;1063;PVC AM 113 W 106;0,01293;KG;1,09000;3196,00000;45,86243;45,04347
473239;3292;RAC.3 VIE REBBI PARALL. T. EXT;1438;STYROLUX BATCH EF;0,000448;KG;1,03500;49568,00000;11,56984;22,98369
473239;3292;RAC.3 VIE REBBI PARALL. T. EXT;1438;STYROLUX BATCH EF;0,000448;KG;1,03500;49568,00000;6,37298;22,98369
473239;3292;RAC.3 VIE REBBI PARALL. T. EXT;1438;STYROLUX BATCH EF;0,000448;KG;1,03500;49568,00000;5,19686;22,98369
473239;3292;RAC.3 VIE REBBI PARALL. T. EXT;1210;STYROLUX 656C CRISTALLO;0,014479;KG;1,02190;49568,00000;700,90076;733,41259
473240;3277;RACC.3 VIE REBBI PARALLELI;1210;STYROLUX 656C CRISTALLO;0,015152;KG;1,02830;24657,00000;383,65861;384,17583
473240;3277;RACC.3 VIE REBBI PARALLELI;1421;RIFRASTIR PS VERDE FUME' KE;0,000373;KG;1,08000;24657,00000;10,76880;9,93283
473241;3248;RACC. CATETERE 15F/22M-TUBO P;1213;TERLUX 2812 TR (ABS);0,005792;KG;1,02530;59395,00000;346,90380;352,71944
473313;10119347;COPERCHIO HB'S/BB'S 22F PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000127;KG;1,07000;26049,00000;3,62611;3,53980
473313;10119347;COPERCHIO HB'S/BB'S 22F PP;10066414;PP RF365MO BOREALIS;0,006203;KG;1,07000;26049,00000;171,32308;172,89268
473316;3332;RACCORDO DIRITTO 15M/TUBO P;1213;TERLUX 2812 TR (ABS);0,00287;KG;1,03770;172170,00000;500,94835;512,75652
473323;3375;FONDO HYGROBOY CON 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,0002;KG;1,08000;140318,00000;21,14599;30,30869
473323;3375;FONDO HYGROBOY CON 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,0002;KG;1,08000;140318,00000;32,60787;30,30869
473323;3375;FONDO HYGROBOY CON 22M/15F;1210;STYROLUX 656C CRISTALLO;0,008151;KG;1,02020;140318,00000;1168,83061;1166,83540
473323;3375;FONDO HYGROBOY CON 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,0002;KG;1,08000;140318,00000;11,46188;30,30869
473336;3337;RAC.DRITTO 22M/19F,TUBO 'A'15F;1213;TERLUX 2812 TR (ABS);0,006268;KG;1,06500;5460,00000;37,46011;36,44779
473336;3337;RAC.DRITTO 22M/19F,TUBO 'A'15F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000194;KG;1,03500;5460,00000;1,12800;1,09631
473344;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;211106,00000;205,72289;1683,21991
473344;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;211106,00000;1049,39822;1683,21991
473344;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;211106,00000;35,78097;35,57981
473344;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;211106,00000;469,92186;1683,21991
473344;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;211106,00000;1725,04297;1683,21991
473345;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;197392,00000;1016,40368;1573,87353
473345;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;197392,00000;1626,00735;1573,87353
473345;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;197392,00000;33,63935;33,26845
473345;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;197392,00000;14,76646;33,26845
473345;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;197392,00000;18,87289;33,26845
473345;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;197392,00000;609,60367;1573,87353
473346;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;300774,00000;50,83350;50,69245
473346;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;300774,00000;1560,94885;2398,17337
473346;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;300774,00000;2457,15350;2398,17337
473346;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;300774,00000;896,20465;2398,17337
473347;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;312510,00000;2552,89419;2491,74848
473347;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;312510,00000;52,81420;52,67044
473368;10005251;RACC. 'L' 15M - 15F/22M;1438;STYROLUX BATCH EF;0,000174;KG;1,02000;133190,00000;23,83662;23,63856
473368;10005251;RACC. 'L' 15M - 15F/22M;1210;STYROLUX 656C CRISTALLO;0,005513;KG;1,02000;133190,00000;728,20020;748,96200
473369;3355;COPERCHIO RACCOGLICOND. TUBO A;1213;TERLUX 2812 TR (ABS);0,016647;KG;1,06500;6143,00000;94,71437;108,90958
473369;3355;COPERCHIO RACCOGLICOND. TUBO A;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000528;KG;1,06000;6143,00000;3,48320;3,43811
473369;3355;COPERCHIO RACCOGLICOND. TUBO A;1213;TERLUX 2812 TR (ABS);0,016647;KG;1,06500;6143,00000;38,52511;108,90958
473369;3355;COPERCHIO RACCOGLICOND. TUBO A;1213;TERLUX 2812 TR (ABS);0,016647;KG;1,06500;6143,00000;56,18926;108,90958
473370;10124374;VASCHETTA PP RC PED;10066414;PP RF365MO BOREALIS;0,0071;KG;1,06000;24718,00000;192,48381;186,02767
473371;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;104801,00000;949,66270;946,68001
473371;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;104801,00000;0,27116;20,18467
473371;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;104801,00000;19,99467;20,18467
473371;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;104801,00000;20,26583;20,18467
473372;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;294445,00000;56,83097;56,71011
473372;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;294445,00000;2725,23652;2659,75702
473372;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;294445,00000;1156,60660;2659,75702
473372;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;294445,00000;1568,62992;2659,75702
473373;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250126,00000;1081,72441;2259,41817
473373;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;250126,00000;43,11425;48,17427
473373;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;250126,00000;48,27430;48,17427
473373;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;250126,00000;5,16005;48,17427
473373;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250126,00000;2314,91614;2259,41817
473373;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250126,00000;1233,19173;2259,41817
473374;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;260346,00000;2409,50224;2351,73666
473374;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;260346,00000;50,24678;50,14264
473375;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;106179,00000;953,91703;959,12765
473375;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;106179,00000;134,55847;959,12765
473375;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;106179,00000;59,07852;959,12765
473375;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;106179,00000;760,28004;959,12765
473375;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;106179,00000;20,49264;20,45008
473376;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250350,00000;2316,98923;2261,44159
473376;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;250350,00000;48,31755;48,21741
473377;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;305232,00000;1154,89236;2433,71851
473377;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;305232,00000;41,62131;51,44380
473377;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;305232,00000;2493,44019;2433,71851
473377;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;305232,00000;51,58420;51,44380
473377;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;305232,00000;9,96289;51,44380
473377;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;305232,00000;1338,54783;2433,71851
473378;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;200823,00000;1645,83337;1601,23006
473378;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;200823,00000;737,30141;1601,23006
473378;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;200823,00000;34,04937;33,84671
473378;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;200823,00000;908,53196;1601,23006
473379;PT00078083;COPERC.+PORTA O2 TRACHEO.III;PT00068277;BORMED RF830MO;0,00075;KG;1,07000;95925,00000;68,35413;76,97981
473393;10119241;COPERCHIO LATERALE TRACHEO.III;PT00068277;BORMED RF830MO;0,0005;KG;1,07000;144600,00000;64,02101;77,36100
473394;3067;TAPPO CHIUSURA CATET.ESTENSIB.;1432;COLORANTE ARANCIO;0,000028;KG;1,02130;136300,00000;3,96210;3,89769
473394;3067;TAPPO CHIUSURA CATET.ESTENSIB.;PT00053274;RIBLENE FL23I;0,00143;KG;1,02130;136300,00000;199,47104;199,06056
473395;3071;RACCORDO GIREVOLE X MOUNT 15M;1213;TERLUX 2812 TR (ABS);0,001749;KG;1,04000;61097,00000;104,68528;111,13300
473396;3070;RACCORDO GIREVOLE PER TUBO P;1213;TERLUX 2812 TR (ABS);0,001268;KG;1,04000;477408,00000;613,03263;629,56748
473398;3069;RACC. GIREV. 15F/22M PER COBB;1438;STYROLUX BATCH EF;0,000108;KG;1,03500;301777,00000;34,31874;33,73263
473398;3069;RACC. GIREV. 15F/22M PER COBB;1210;STYROLUX 656C CRISTALLO;0,004409;KG;1,02210;301777,00000;1370,98137;1359,93961
473399;3332;RACCORDO DIRITTO 15M/TUBO P;1213;TERLUX 2812 TR (ABS);0,00287;KG;1,03770;352497,00000;1007,39921;1049,80621
473400;3374;COPERCHIO HYGROBOY 22F/15M;1210;STYROLUX 656C CRISTALLO;0,00894;KG;1,01680;74754,00000;686,72747;679,52821
473400;3374;COPERCHIO HYGROBOY 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000276;KG;1,08000;74754,00000;19,22182;22,28267
473420;3369;FONDO FILTRO STERIVENT MINI;1421;RIFRASTIR PS VERDE FUME' KE;0,000256;KG;1,08000;63491,00000;4,06532;17,55399
473420;3369;FONDO FILTRO STERIVENT MINI;1210;STYROLUX 656C CRISTALLO;0,010386;KG;1,02980;63491,00000;678,68990;679,06817
473420;3369;FONDO FILTRO STERIVENT MINI;1421;RIFRASTIR PS VERDE FUME' KE;0,000256;KG;1,08000;63491,00000;14,78194;17,55399
473420;3369;FONDO FILTRO STERIVENT MINI;1421;RIFRASTIR PS VERDE FUME' KE;0,000256;KG;1,08000;63491,00000;18,84726;17,55399
473421;3369;FONDO FILTRO STERIVENT MINI;1210;STYROLUX 656C CRISTALLO;0,010386;KG;1,02980;63722,00000;690,04189;681,53883
473421;3369;FONDO FILTRO STERIVENT MINI;1421;RIFRASTIR PS VERDE FUME' KE;0,000256;KG;1,08000;63722,00000;19,16068;17,61786
473449;10139855;COPERCHIO HBAC PP 22M/15F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000271;KG;1,07000;30685,00000;8,90097;8,89773
473449;10139855;COPERCHIO HBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,01329;KG;1,07000;30685,00000;85,83192;436,34991
473449;10139855;COPERCHIO HBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,01329;KG;1,07000;30685,00000;350,62254;436,34991
473449;10139855;COPERCHIO HBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,01329;KG;1,07000;30685,00000;436,45446;436,34991
473450;3393;ANIMA PORTA BOBINA HYGROSTER;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000027;KG;1,05000;108800,00000;3,04640;3,08448
473450;3393;ANIMA PORTA BOBINA HYGROSTER;10086274;ERACLENE MP90U;0,001303;KG;1,05000;108800,00000;124,48840;148,85472
473459;PT00083154;CORPO T 22M-22M-22M/15F EXH. AIROX;PT00068277;BORMED RF830MO;0,013;KG;1,02000;55405,00000;794,67480;734,67030
473460;3046;RACC FLEX DEHP FREE TUBO A 22F;10004900;FMA 698 N V055 VA;0,0104;KG;1,02850;154221,00000;1654,62845;1649,60950
473461;10141356;RACCORDO 22FLEX TUBO ADT;10004900;FMA 698 N V055 VA;0,01636;KG;1,02720;80694,00000;1362,80197;1356,06202
473462;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;108314,00000;11,37445;35,44467
473462;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;108314,00000;26,79474;35,44467
473462;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;108314,00000;38,16919;35,44467
473462;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;108314,00000;1374,96848;1386,43679
473463;4832;RACC.22M/15F X URM CARICO ALTO;1213;TERLUX 2812 TR (ABS);0,016387;KG;1,04470;17623,00000;300,80828;301,69693
473463;4832;RACC.22M/15F X URM CARICO ALTO;1213;TERLUX 2812 TR (ABS);0,016387;KG;1,04470;17623,00000;57,32475;301,69693
473463;4832;RACC.22M/15F X URM CARICO ALTO;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000507;KG;1,03500;17623,00000;9,46902;9,24758
473463;4832;RACC.22M/15F X URM CARICO ALTO;1213;TERLUX 2812 TR (ABS);0,016387;KG;1,04470;17623,00000;243,48353;301,69693
473464;4833;RACC.22M/15F-22M X URM CAR.LAT;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,0005;KG;1,03500;10337,00000;5,36276;5,34940
473464;4833;RACC.22M/15F-22M X URM CAR.LAT;1213;TERLUX 2812 TR (ABS);0,016173;KG;1,04470;10337,00000;157,93058;174,65326
473465;4838;RACC.22M/15F-22M X URM CAR.LAT;1213;TERLUX 2812 TR (ABS);0,016426;KG;1,04470;7945,00000;134,65602;136,33812
473465;4838;RACC.22M/15F-22M X URM CAR.LAT;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000508;KG;1,03500;7945,00000;4,24483;4,17732
473514;3367;COPERCHIO NUOVO FILTRO PED.;1210;STYROLUX 656C CRISTALLO;0,00784;KG;1,03000;75121,00000;614,05534;606,61710
473514;3367;COPERCHIO NUOVO FILTRO PED.;1421;RIFRASTIR PS VERDE FUME' KE;0,000242;KG;1,08000;75121,00000;17,08031;19,63362
473515;3367;COPERCHIO NUOVO FILTRO PED.;1210;STYROLUX 656C CRISTALLO;0,00784;KG;1,03000;85256,00000;692,70537;688,45925
473515;3367;COPERCHIO NUOVO FILTRO PED.;1421;RIFRASTIR PS VERDE FUME' KE;0,000242;KG;1,08000;85256,00000;19,26801;22,28251
473516;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;106786,00000;1115,72480;1366,87814
